tradeDate,ticker,scenario,pandar_approval_scope,pandar_direct_portion,project_derived_portion,first_action,source_dataset,ranking_score,stockPrice,return_5d_pct,drawdown_20d_pct,ivRank1y,rr25_pct252,callskew_pct252,putskew_pct252,call_wing_10_pct252,call_kink_pct252,avgOptVolu20d,oi,dollar_stock_volume,chain_confirmed,failure_reason,option_side,expiry,dte,leg1_action,leg1_strike,leg1_delta,leg1_bid,leg1_ask,leg1_oi,leg1_volume,leg2_action,leg2_strike,leg2_bid,leg2_ask,leg2_oi,leg2_volume,spread_width,entry_cash,target_leg2_price,long_otm_pct,lower_otm_pct,hiro_followup_available_sessions,hiro_followup_first_session,hiro_followup_last_session
2026-08-27,WFC,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,42.57476190476191,84.89,1.2765449773323834,-4.9064635375826064,19.33,9.523809523809524,73.80952380952381,5.9523809523809526,48.01587301587302,33.333333333333336,40109.2,1065682,1017329911.47,False,one leg lacks a two-sided put quote,put,2026-09-18,23.0,BTO,55.0,0.9997971493109412,0.0,0.01,1693.0,0.0,STO,50.0,0.0,0.06,979.0,0.0,5.0,0.01,,35.21027211685711,,4,2026-08-28,2026-09-04
2026-08-27,WMT,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,34.38761904761905,102.63,-0.6004842615012107,-11.27345033284344,29.66,2.380952380952381,94.04761904761904,2.380952380952381,87.6984126984127,26.984126984126984,162124.9,1256891,2847779687.46,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,4,2026-08-28,2026-09-04
2026-08-27,WULF,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,40.04396825396825,16.43,0.2440512507626557,-12.791932059447984,18.21,19.84126984126984,70.63492063492063,13.88888888888889,63.492063492063494,18.253968253968253,154993.15,2543168,530517043.94,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-09-18,23.0,BTO,10.0,0.9884560242512332,0.01,0.07,10034.0,0.0,STO,7.0,0.0,0.05,0.0,0.0,3.0,0.07,,39.13572732805844,,4,2026-08-28,2026-09-04
2026-08-27,WYNN,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,48.81904761904762,93.98,-6.066966516741623,-10.221627818112344,8.8,17.857142857142858,81.74603174603175,19.047619047619047,78.96825396825396,26.58730158730159,8212.0,263312,148601983.83,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,51.0,BTO,65.0,0.9988607298012238,0.0,2.13,51.0,0.0,STO,60.0,0.0,0.38,0.0,1.0,5.0,2.13,,30.8363481591828,,4,2026-08-28,2026-09-04
2026-08-27,XYZ,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,52.841428571428565,85.19,6.116093672147471,0.0,10.73,4.365079365079365,71.42857142857143,2.7777777777777777,49.20634920634921,49.6031746031746,27704.05,456878,396268914.9,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,23.0,BTO,62.5,0.9996556072813796,0.01,0.12,834.0,0.0,STO,60.0,0.0,0.05,1877.0,10.0,2.5,0.12,,26.63458152365301,,4,2026-08-28,2026-09-04
2026-08-28,CPNG,sell-first call grab,Pandar-direct call-tail sale/crush core only; conversion is derived,sell unusually overpriced far-OTM front-weekly call tails; expect local wing crush; size for strike touch,RR/wing/kink gates; 2-6 delta and 5-19 DTE selection; nearer-call conversion; order and stop rules,sell far-OTM call,2026-08-24_to_2026-09-02_four_method_scan,54.82142857142857,16.55,0.4247572815534006,-1.954976303317524,45.93,0.7936507936507936,83.73015873015873,0.7936507936507936,100.0,96.42857142857144,24195.5,638139,273380619.42,False,far-call bid below 0.20; far-call quote wider than 0.10; far-call OI below 25,call,2026-09-11,15.0,STO,18.5,0.0510899145630622,0.0,0.18,10.0,0.0,BTO,18.0,0.02,0.26,131.0,0.0,0.5,0.0,0.1,,,3,2026-08-31,2026-09-02
2026-08-28,AA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,32.70142857142857,50.41,-3.150816522574451,-6.039142590866731,25.87,20.634920634920636,59.12698412698413,11.507936507936508,27.77777777777778,25.79365079365079,15416.75,268115,259365703.94,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,35.0,0.9975465502799264,0.0,0.1,2019.0,0.0,STO,30.0,0.0,0.06,1527.0,0.0,5.0,0.1,,30.56933148184884,,3,2026-08-31,2026-09-04
2026-08-28,AAL,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,37.407777777777774,13.71,-0.6521739130434745,-17.90419161676646,25.37,4.761904761904762,92.46031746031746,6.349206349206349,73.01587301587301,18.253968253968253,56988.45,1959213,754301644.88,False,one leg lacks a two-sided put quote; one put leg has OI below 25,put,2026-10-16,50.0,BTO,10.0,0.968031056349602,0.03,0.05,149.0,6.0,STO,7.0,0.0,0.05,0.0,0.0,3.0,0.05,,27.06053975200584,,3,2026-08-31,2026-09-04
2026-08-28,AAP,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,57.93650793650794,43.16,-0.4153207198892672,-27.608185172760823,0.0,19.444444444444443,63.492063492063494,15.873015873015872,23.015873015873016,27.38095238095238,9047.0,94281,101082424.96,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,50.0,BTO,30.0,0.9807449538663,0.05,0.25,0.0,4.0,STO,27.5,0.0,0.2,1.0,0.0,2.5,0.25,,30.491195551436512,,3,2026-08-31,2026-09-04
2026-08-28,AFRM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,63.96825396825397,78.38,2.53793825222397,-0.9478074055351948,0.0,0.0,100.0,5.158730158730159,94.44444444444444,70.63492063492063,17782.6,254739,240608387.24999997,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,52.5,0.9994630766742524,0.0,0.03,149.0,14.0,STO,47.5,0.0,2.13,154.0,0.0,5.0,0.03,,33.01862720081653,,3,2026-08-31,2026-09-04
2026-08-28,ALB,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,63.57142857142857,136.9,-4.285814164860513,-4.285814164860513,0.0,4.365079365079365,80.15873015873017,2.7777777777777777,67.85714285714286,59.92063492063492,6111.85,203627,303022890.68,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,95.0,0.9970381181085796,0.0,0.1,536.0,2.0,STO,90.0,0.0,0.05,511.0,2.0,5.0,0.1,,30.606281957633307,,3,2026-08-31,2026-09-04
2026-08-28,AMD,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,36.522063492063495,469.49,-0.3629032258064435,-11.012339126973602,21.97,23.41269841269841,57.93650793650794,9.126984126984128,51.98412698412698,15.476190476190476,482612.95,3156470,11178252319.05,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,3,2026-08-31,2026-09-04
2026-08-28,ANET,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,33.761428571428574,195.72,3.4515566361858374,-6.510628134702645,29.81,4.761904761904762,90.47619047619048,2.380952380952381,76.98412698412699,29.365079365079364,28035.1,317026,1549947827.88,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,125.0,0.9996518005771208,0.0,0.08,1265.0,2.0,STO,120.0,0.0,0.26,1063.0,2.0,5.0,0.08,,36.133251583895365,,3,2026-08-31,2026-09-04
2026-08-28,APA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,45.572698412698415,42.38,-3.0871255431054068,-4.635463546354623,17.84,6.349206349206349,66.26984126984127,1.5873015873015872,34.12698412698413,47.61904761904762,8084.1,224461,249984278.44000003,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,30.0,0.9996289008388702,0.01,0.1,1265.0,0.0,STO,27.5,0.0,0.12,2095.0,0.0,2.5,0.1,,29.211892402076455,,5,2026-08-31,2026-09-04
2026-08-28,APO,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,36.5815873015873,135.45,2.110817941952492,-5.826322742126133,25.72,7.936507936507937,79.36507936507937,5.555555555555555,57.93650793650794,50.79365079365079,7592.45,299380,485171160.0,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,50.0,BTO,85.0,0.9998161597336274,0.0,0.1,144.0,0.0,STO,80.0,0.0,0.1,16.0,0.0,5.0,0.1,,37.24621631598375,,3,2026-08-31,2026-09-04
2026-08-28,APP,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,49.33349206349206,318.42,4.602345520843598,-23.953954910202523,12.73,7.5396825396825395,92.85714285714286,7.142857142857143,72.22222222222223,22.22222222222222,47688.8,363429,2169718790.19,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,200.0,0.9997460385035356,0.0,0.25,57.0,1.0,STO,195.0,0.0,3.4,68.0,0.0,5.0,0.25,,37.18987500785127,,3,2026-08-31,2026-09-04
2026-08-28,ARM,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,26.52730158730159,240.63,-1.133982497226671,-16.46531972505728,30.06,21.03174603174603,78.17460317460318,21.03174603174603,70.23809523809524,11.11111111111111,58638.6,777359,1232838353.22,False,spread debit outside 0.00-0.10; combined put quote widths exceed 0.10,put,2026-10-16,50.0,BTO,140.0,0.992515718593098,0.21,0.33,240.0,22.0,STO,135.0,0.14,0.45,276.0,3.0,5.0,0.19,,41.81939076590616,,4,2026-08-31,2026-09-04
2026-08-28,ASML,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,29.34460317460318,1702.36,-3.4275405892964517,-9.819252855296345,33.83,7.5396825396825395,81.34920634920636,1.5873015873015872,54.36507936507937,30.555555555555557,16794.85,178315,2150088587.37,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,4,2026-08-31,2026-09-04
2026-08-28,AVGO,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,38.95952380952381,368.72,0.0352695406820702,-13.36262600155078,24.85,3.5714285714285716,96.03174603174604,2.380952380952381,86.5079365079365,96.03174603174604,246515.05,2234622,7321016246.18,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,3,2026-08-31,2026-09-04
2026-08-28,AXP,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,52.03888888888888,333.32,-0.6379300065581517,-4.602175157412702,11.85,2.7777777777777777,91.66666666666669,2.7777777777777777,80.95238095238095,24.603174603174605,12994.05,253548,782353770.8000001,False,spread debit outside 0.00-0.10; one leg lacks a two-sided put quote; combined put quote widths exceed 0.10; one put leg has OI below 25,put,2026-10-16,50.0,BTO,190.0,0.9979065444901573,0.0,0.39,7.0,0.0,STO,185.0,0.0,1.29,11.0,0.0,5.0,0.39,,42.99771990879635,,3,2026-08-31,2026-09-04
2026-08-28,BA,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,31.635555555555555,209.53,-1.98802507250444,-12.989493791786057,28.92,11.11111111111111,84.12698412698413,11.11111111111111,29.761904761904763,7.936507936507937,63800.95,753082,1150484329.52,False,one leg lacks a two-sided put quote; combined put quote widths exceed 0.10,put,2026-09-18,22.0,BTO,140.0,0.9996033384483204,0.0,0.01,74.0,0.0,STO,135.0,0.0,0.39,682.0,1.0,5.0,0.01,,33.18379229704577,,3,2026-08-31,2026-09-04
2026-08-28,BAC,buy-first put-tail inventory,Pandar-direct inventory program; exact scanner geometry is partly mechanized,accumulate cheap far-OTM 1:1 put vertical inventory; usually about $5 wide and under $0.10; recycle and roll,IV/RR/put-skew gates; fixed 25-45% OTM band; complete-at-entry rule; universal 3x/5x exits,buy complete put spread in this implementation,2026-08-24_to_2026-09-02_four_method_scan,47.36126984126984,62.36,0.9715025906735786,-3.8692770155696055,17.48,0.7936507936507936,94.84126984126983,0.0,43.25396825396825,39.68253968253968,112795.3,2359349,1673520117.87,False,no roughly $5-wide put spread 25-45% OTM in current/next monthly,,,,,,,,,,,,,,,,,,,,,,3,2026-08-31,2026-09-04
